tripID,timestamp,vehicleID,origLatitude,origLongitude,shapeID,routeID,plannedTripID,correctedLatitude,correctedLongitude,distance,angle
152277828,2020-02-27 08:26:58,2404,45.683012,-122.625565,11,6,1399,45.683012078936116,-122.6256347359284,5.422672896384644,-1.0
152277828,2020-02-27 08:27:03,2404,45.68377,-122.625567,11,6,1399,45.68377017934479,-122.62563295451588,5.1286619307985415,-1.0
152277828,2020-02-27 08:27:08,2404,45.684475,-122.625565,11,6,1399,45.68447516961773,-122.62562904630839,4.98027665600644,-1.0
152277828,2020-02-27 08:27:13,2404,45.6851,-122.625538,11,6,1399,45.68510196706514,-122.62561621883668,6.086228700813887,-1.0
152277828,2020-02-27 08:27:18,2404,45.685502,-122.62544,11,6,1399,45.68551610270085,-122.62553239568877,7.353847127394053,-1.0
152277828,2020-02-27 08:27:23,2404,45.685722,-122.625353,11,6,1399,45.685740996105785,-122.62543583630901,6.778871727198488,-1.0
152277828,2020-02-27 08:27:28,2404,45.686155,-122.625083,11,6,1399,45.68618143678775,-122.62515066055715,6.026887372758408,-1.0
152277828,2020-02-27 08:27:33,2404,45.686732,-122.624505,11,6,1399,45.68671983461234,-122.62454017448086,3.051423561236075,-1.0
152277828,2020-02-27 08:27:38,2404,45.687347,-122.623643,11,6,1399,45.687380472910824,-122.62369147057208,5.297224041210258,-1.0
152277828,2020-02-27 08:27:43,2404,45.688008,-122.6227,11,6,1399,45.6880447945771,-122.62275328052318,5.822891212439682,-1.0
152277828,2020-02-27 08:27:48,2404,45.688673,-122.621748,11,6,1399,45.688702,-122.621727,3.614677495308879,-1.0
152277828,2020-02-27 08:27:53,2404,45.689363,-122.620757,11,6,1399,45.68939632163864,-122.62080391773684,5.200000104440703,-1.0
152277828,2020-02-27 08:27:58,2404,45.690117,-122.619712,11,6,1399,45.69013462429575,-122.61973765600099,2.7965994504062106,-1.0
152277828,2020-02-27 08:28:03,2404,45.690818,-122.61871200000002,11,6,1399,45.69084094602688,-122.61874540293972,3.641044560277369,-1.0
152277828,2020-02-27 08:28:08,2404,45.691475,-122.617772,11,6,1399,45.69150354165143,-122.61781345256256,4.523626934743856,-1.0
152277828,2020-02-27 08:28:13,2404,45.691997,-122.61709,11,6,1399,45.6920036240935,-122.6170994550892,1.0407392562937832,-1.0
152277828,2020-02-27 08:28:18,2404,45.692258,-122.616712,11,6,1399,45.69226703588139,-122.61672529157951,1.4414698154271055,-1.0
152277828,2020-02-27 08:28:23,2404,45.69247,-122.61673799999998,11,6,1399,45.692444046414614,-122.61676684540292,3.6551814572026005,-1.0
152277828,2020-02-27 08:28:28,2404,45.692658,-122.61741200000002,11,6,1399,45.69263084296013,-122.61742103466663,3.1005044605441814,-1.0
152277828,2020-02-27 08:28:33,2404,45.692687,-122.618313,11,6,1399,45.692641404256754,-122.61831241528965,5.070450505126908,-1.0
152277828,2020-02-27 08:28:38,2404,45.692688,-122.619222,11,6,1399,45.69263570468485,-122.61922132937572,5.815472856551441,-1.0
152277828,2020-02-27 08:28:43,2404,45.692703,-122.619842,11,6,1399,45.69263181833935,-122.61984108718114,7.915718917407081,-1.0
152277828,2020-02-27 08:28:48,2404,45.692707,-122.620005,11,6,1399,45.6926307966111,-122.62000402278359,8.474157548463253,-1.0
152277828,2020-02-27 08:28:52,2404,45.692707,-122.620005,11,6,1399,45.6926307966111,-122.62000402278359,8.474157548463253,-1.0
152277828,2020-02-27 08:28:53,2404,45.692707,-122.62001200000002,11,6,1399,45.692630752719396,-122.62001102222072,8.479038502550218,-1.0
152277828,2020-02-27 08:28:58,2404,45.69271,-122.620302,11,6,1399,45.69262893458969,-122.620300960434,9.014836067113754,-1.0
152277828,2020-02-27 08:29:03,2404,45.69274,-122.620888,11,6,1399,45.69265605202798,-122.62090464197287,9.424284485397942,-1.0
152277828,2020-02-27 08:29:33,2404,45.692902,-122.621637,11,6,1399,45.6928361125251,-122.62167842659679,8.003582097650472,-1.0
152277828,2020-02-27 08:29:38,2404,45.693125,-122.622422,11,6,1399,45.69306846521208,-122.62245392705587,6.759122739307308,-1.0
152277828,2020-02-27 08:29:43,2404,45.693258,-122.623443,11,6,1399,45.69320893637065,-122.62344383266381,5.456259769360547,-1.0
152277828,2020-02-27 08:29:48,2404,45.693247,-122.624577,11,6,1399,45.69320366984996,-122.62457617613809,4.8187385547357655,-1.0
152277828,2020-02-27 08:29:53,2404,45.693238,-122.625715,11,6,1399,45.69319185452082,-122.62571544937296,5.131496260130106,-1.0
152277828,2020-02-27 08:29:58,2404,45.693232,-122.626835,11,6,1399,45.693193830472595,-122.62683513118886,4.244463707329556,-1.0
152277828,2020-02-27 08:30:03,2404,45.69322800000001,-122.62791,11,6,1399,45.69319797864977,-122.62790943703124,3.338661156828061,-1.0
152277828,2020-02-27 08:30:08,2404,45.693225,-122.62897,11,6,1399,45.69318826276332,-122.62896931187684,4.085531135704096,-1.0
152277828,2020-02-27 08:30:13,2404,45.69322,-122.629975,11,6,1399,45.693182743864696,-122.62997458993834,4.143004953717346,-1.0
152277828,2020-02-27 08:30:18,2404,45.693215,-122.630957,11,6,1399,45.69317804174846,-122.63095703123156,4.109758290683773,-1.0
152277828,2020-02-27 08:30:28,2404,45.693213,-122.632935,11,6,1399,45.69317962572298,-122.63293519307209,3.71124997215504,-1.0
152277828,2020-02-27 08:30:33,2404,45.693212,-122.633948,11,6,1399,45.6931810672204,-122.63394743770591,3.4400029789988706,-1.0
152277828,2020-02-27 08:30:38,2404,45.693212,-122.634948,11,6,1399,45.693171969286716,-122.63494727203016,4.4517752266439405,-1.0
152277828,2020-02-27 08:30:43,2404,45.693213,-122.63585,11,6,1399,45.69316389662129,-122.63584906152077,5.460783348189438,-1.0
152277828,2020-02-27 08:30:48,2404,45.693218,-122.636568,11,6,1399,45.69317397238185,-122.63656958173564,4.897415865870847,-1.0
152277828,2020-02-27 08:30:53,2404,45.693218,-122.63721,11,6,1399,45.6931686428802,-122.637208581693,5.489619683716505,-1.0
152277828,2020-02-27 08:30:58,2404,45.693218,-122.637865,11,6,1399,45.69316557230957,-122.63786551628678,5.830097402883473,-1.0
152277828,2020-02-27 08:31:03,2404,45.693237,-122.638483,11,6,1399,45.69316854899235,-122.63848367407795,7.6119325244725236,-1.0
152277828,2020-02-27 08:31:23,2404,45.693215,-122.639247,11,6,1399,45.693172230940036,-122.63924742208802,4.75603272094087,-1.0
152277828,2020-02-27 08:31:28,2404,45.693218,-122.63983,11,6,1399,45.693175203818356,-122.63983048666701,4.759085861931204,-1.0
152277828,2020-02-27 08:31:33,2404,45.693215,-122.640457,11,6,1399,45.69317868996983,-122.6404574129082,4.037803013932339,-1.0
152277828,2020-02-27 08:31:38,2404,45.69321,-122.641118,11,6,1399,45.693178302102424,-122.64111610582836,3.5278822829676937,-1.0
152277828,2020-02-27 08:31:43,2404,45.693203,-122.641775,11,6,1399,45.69316122090288,-122.64177433658018,4.646122006077505,-1.0
152277828,2020-02-27 08:31:47,2404,45.693198,-122.642435,11,6,1399,45.69315609612625,-122.64243433459886,4.6599980216722425,-1.0
152277828,2020-02-27 08:31:52,2404,45.693198,-122.643203,11,6,1399,45.6931501334671,-122.64320223991642,5.323086594515398,-1.0
152277828,2020-02-27 08:31:57,2404,45.693192,-122.644015,11,6,1399,45.693135990295346,-122.64401244243747,6.231453518632508,-1.0
152277828,2020-02-27 08:32:02,2404,45.693177,-122.644737,11,6,1399,45.69311993966002,-122.6447344820412,6.348130016606816,-1.0
152277828,2020-02-27 08:32:07,2404,45.693165,-122.645173,11,6,1399,45.69311052905629,-122.64517059630607,6.0600520956105575,-1.0
152277828,2020-02-27 08:32:12,2404,45.693163,-122.645342,11,6,1399,45.69310688389039,-122.64533952370822,6.2430816208264295,-1.0
152277828,2020-02-27 08:32:27,2404,45.693162,-122.645398,11,6,1399,45.693105675703926,-122.64539551452135,6.266242976514282,-1.0
152277828,2020-02-27 08:32:32,2404,45.693157,-122.645723,11,6,1399,45.69309866467186,-122.64572042577852,6.489976185315336,-1.0
152277828,2020-02-27 08:32:37,2404,45.693153,-122.646345,11,6,1399,45.69308634795499,-122.64634392826966,7.412175918390409,-1.0
152277828,2020-02-27 08:32:42,2404,45.693143,-122.647098,11,6,1399,45.693080426781705,-122.6470969938551,6.958581716621537,-1.0
152277828,2020-02-27 08:32:47,2404,45.69314,-122.647975,11,6,1399,45.693081908264645,-122.64797721269122,6.462091986461529,-1.0
152277828,2020-02-27 08:32:52,2404,45.693158,-122.648987,11,6,1399,45.69310075673143,-122.64898918037343,6.367709019586114,-1.0
152277828,2020-02-27 08:32:57,2404,45.693165,-122.65006,11,6,1399,45.6931013372437,-122.65005943395019,7.079435336662608,-1.0
152277828,2020-02-27 08:33:02,2404,45.693162,-122.651142,11,6,1399,45.69309501312542,-122.65114095161215,7.4493865405555315,-1.0
152277828,2020-02-27 08:33:07,2404,45.693153,-122.652172,11,6,1399,45.69309259928994,-122.65216921549772,6.72004809607082,-1.0
152277828,2020-02-27 08:33:12,2404,45.693145,-122.653155,11,6,1399,45.6930719231656,-122.65315484016745,8.126153491758004,-1.0
152277828,2020-02-27 08:33:17,2404,45.693135,-122.654078,11,6,1399,45.69307035431734,-122.6540765418945,7.189494017550768,-1.0
152277828,2020-02-27 08:33:22,2404,45.693132,-122.654973,11,6,1399,45.69306237669505,-122.6549718257246,7.742649963326068,-1.0
152277828,2020-02-27 08:33:27,2404,45.693127,-122.655843,11,6,1399,45.6930553386269,-122.6558416276852,7.9694591540513535,-1.0
152277828,2020-02-27 08:33:32,2404,45.69312,-122.656715,11,6,1399,45.69304741584322,-122.65671385692936,8.071847638384865,-1.0
152277828,2020-02-27 08:33:37,2404,45.693113,-122.657572,11,6,1399,45.69304067514826,-122.65756990204821,8.044177899376244,-1.0
152277828,2020-02-27 08:33:42,2404,45.693097,-122.6586,11,6,1399,45.693024979214364,-122.65859695164286,8.012218528313776,-1.0
152277828,2020-02-27 08:33:47,2404,45.693072,-122.659745,11,6,1399,45.69300749208754,-122.65974447020152,7.173398163629768,-1.0
152277828,2020-02-27 08:33:52,2404,45.693048,-122.660867,11,6,1399,45.693007766331824,-122.66086706304871,4.4739865857279915,-1.0
152277828,2020-02-27 08:33:57,2404,45.693023,-122.66191200000002,11,6,1399,45.693002077306616,-122.66191133785348,2.3271731624917837,-1.0
152277828,2020-02-27 08:34:02,2404,45.693023,-122.6629,11,6,1399,45.6929913092173,-122.66290262735993,3.5299322798106134,-1.0
152277828,2020-02-27 08:34:07,2404,45.693003,-122.663692,11,6,1399,45.69299220341609,-122.6636918602582,1.200629305763668,-1.0
152277828,2020-02-27 08:34:12,2404,45.693005,-122.663955,11,6,1399,45.692996123414964,-122.66395532357883,0.9873968997493149,-1.0
152277828,2020-02-27 08:34:57,2404,45.693007,-122.664072,11,6,1399,45.692998208920876,-122.66407232046188,0.9778855514550424,-1.0
152277828,2020-02-27 08:35:02,2404,45.692845,-122.664402,11,6,1399,45.692843020868814,-122.66429078563291,8.650829075072862,-1.0
152277828,2020-02-27 08:35:07,2404,45.692397,-122.664403,11,6,1399,45.69239529303348,-122.66430707952568,7.46119094327763,-1.0
