trip_id,count,min,25%,50%,75%,90%,mean,max,mean_absolute_deviation,variance,standard_deviation,skewness,unbiased_kurtosis,range,IQR,IQM
152298710,242,1.5140935934488031,240.37414419223694,263.2220482086922,291.1181317779762,317.0805870160443,258.539376222684,359.9586972269176,36.46989268696395,2888.9955393415007,53.74937710654423,-1.5263787831553648,4.609525448318695,1.5140935934488031~359.9586972269176,50.74398758573926,263.2220482086922
152303134,288,0.1275995135073716,67.03988022628029,77.73342938820844,90.70053838272696,155.18121824155588,92.31504405428531,359.79136180388696,40.05395946800684,5389.317636335691,73.41197202320403,2.4335011374732805,6.725766596335227,0.1275995135073716~359.79136180388696,23.660658156446672,77.73342938820844
152312815,263,0.3330943570572199,243.0894451455685,287.1981428863986,304.74706380570854,322.0283666290227,247.715437635079,359.81346769287245,71.64646448552026,9510.584975532434,97.52222810996699,-1.518265749939752,1.141106396744676,0.3330943570572199~359.81346769287245,61.65761866014003,287.1981428863986
152365646,233,0.04025466068984721,72.02786402487482,90.45565491780742,179.20138427578144,261.83286535084954,127.58920803628979,359.9586969300866,69.43488276753801,7790.423701781417,88.26337689994314,1.0913868587977806,0.38287481308841276,0.04025466068984721~359.9586969300866,107.17352025090662,90.00000001180031
152373389,102,1.6615745071078274,88.73870600062469,90.14732261384086,331.62574802319085,359.39185284267325,169.86106264237537,359.79143575319284,103.80012860968836,14081.829090198846,118.66688287049107,0.7875915839358969,-1.1327944247932527,1.6615745071078274~359.79143575319284,242.88704202256616,90.14732261384086
152375607,159,0.02779488932660853,31.99227102035181,270.8583305382424,345.24927635942765,359.0570479882368,214.92463335561712,359.7104184448565,132.05484812691728,20980.237242807143,144.84556342120783,-0.5154170615745404,-1.47427413996955,0.02779488932660853~359.7104184448565,313.2570053390758,270.8583305382424
152394630,83,0.6509304884494417,0.8295410483243493,56.86214954369735,185.14065800073848,235.79173644654693,101.37530059325707,299.42375187022924,96.86000814142191,10835.208395957614,104.09230709306819,0.4659983723718868,-1.247194578875879,0.6509304884494417~299.42375187022924,184.31111695241412,56.86214954369735
152425718,337,0.0,68.61234952025228,77.73342938847034,90.76096630476722,183.97586793952607,99.60854428162732,359.7913618033097,52.32788734363438,7021.685017540736,83.7954952103079,1.9902095745480197,3.6758570069227514,0.0~359.7913618033097,22.148616784514942,77.73342938847034
152468718,661,0.07718247577995634,26.410550292495426,180.07279723513344,316.24042887641997,358.51585386028955,182.1949434672977,359.9351452752692,107.53312868008229,16670.13837529515,129.11289004315236,-0.07211248718640953,-1.3010033316310714,0.07718247577995634~359.9351452752692,289.82987858392454,180.07279723513344
152474432,417,0.15586750727829962,158.35744933373138,178.5430477752457,204.33615033284644,345.14593578933204,180.93669003467687,359.8635209331559,70.06771021449703,9868.394771880125,99.33979450290867,0.09711298945158751,-0.289100813671443,0.15586750727829962~359.8635209331559,45.97870099911506,178.5430477752457
152568723,226,7.088686077157192,108.0906310127168,128.4275926627666,180.36151951641045,267.7333382051455,149.3005660103605,359.56280818639823,55.63178289919868,5285.9616966559015,72.70461950011087,1.2269236328563606,1.3920099491190299,7.088686077157192~359.56280818639823,72.27088850369366,128.4275926627666
152574417,80,13.059287743197427,179.3995184592005,268.38723445293704,269.5798133862506,306.936575763463,229.40355834109263,358.258531057677,64.00256444748071,6656.292147702782,81.58610266278677,-1.048404780847276,0.41769230574422345,13.059287743197427~358.258531057677,90.18029492705008,268.38723445293704
152585313,268,0.0,182.29109883930374,348.9247017448514,354.84884824278197,359.5765219801564,275.2984905756674,359.8234212245715,96.78127301512096,13435.420431895845,115.91126102280074,-1.1896042586600042,0.0020574946567482044,0.0~359.8234212245715,172.55774940347823,349.17422675111305
152586534,238,102.01429882435131,172.8097797889594,179.62295132297518,346.0278751461001,346.0278751461001,240.78660421761145,348.5244732457588,77.43202357018846,6648.113991649241,81.53596747233236,0.4351755473973422,-1.6927077910394106,102.01429882435131~348.5244732457588,173.2180953571407,175.77455469815123
152601399,99,9.511197961436144,172.21771660242447,259.16758056743805,343.94693367262744,355.33844407609433,249.70962747180252,358.51585385481377,89.76070506626255,9358.131576619888,96.73743627272684,-0.3170425970174087,-1.1692761187533243,9.511197961436144~358.51585385481377,171.72921707020296,259.16758056743805
152644190,346,0.0,154.78223533037152,180.18858627876548,344.5348367766843,359.4087271639181,201.02413238767116,359.9351452722775,106.35776105692622,15877.752733048834,126.00695509791844,-0.21876060091079186,-1.170602738977182,0.0~359.9351452722775,189.75260144631278,180.18858627876548
152668173,236,3.6270135784099775,295.4309849756079,306.76535660596653,337.0146703063307,347.691065855216,293.65991278446165,357.3030837678892,45.80150740459391,5095.001103871483,71.37927643140888,-2.2035694132196437,4.77713181927878,3.6270135784099775~357.3030837678892,41.5836853307228,306.76535660596653
152670227,94,0.0,218.17182302364162,268.64619676219434,270.5447305037095,345.27271611389733,247.11905614696437,359.2397132025799,58.04534504448108,6519.15223570687,80.74126724115042,-1.2325599310734157,1.4037342845713057,0.0~359.2397132025799,52.37290748006788,268.64619676219434
152675905,231,0.0,90.37472973698925,96.57349165280056,268.70580307770746,356.4518168442675,157.81056472470337,359.9269433269937,98.23127352654761,13270.860024853804,115.19921885522403,0.46983421992534363,-0.9600147258311904,0.0~359.9269433269937,178.3310733407182,96.57349165280056
152687634,252,0.6055376968645363,258.66683285730073,287.44260274031035,305.47540855792454,322.0283666308053,254.93158517123035,359.8134677187864,63.96135737546972,8367.835684775248,91.47587487843583,-1.7090679105902156,2.0270296031306074,0.6055376968645363~359.8134677187864,46.808575700623805,287.44260274031035
152741339,149,0.0,256.6612881846941,269.3974290666634,280.5811544840145,355.97720517774445,233.91376893039265,359.6036207514435,87.63131042638763,12239.080965890214,110.6303799410009,-1.082174554811276,-0.17529065491638818,0.0~359.6036207514435,23.919866299320404,269.3974290666634
152760971,428,0.0,180.53228572176067,256.771317205792,268.88504447813585,280.2947513045601,226.91270386226466,359.813467667658,56.98115823898475,5545.708160523406,74.46951161732838,-1.335706318383522,1.3297978331221518,0.0~359.813467667658,88.35275875637518,256.771317205792
152761028,431,0.0,77.13707957978212,89.86215216489168,180.24514947366123,181.64761943802844,114.96060686330499,356.9946372631858,50.035683434635246,3534.2535476842095,59.449588288601376,1.1465075189855465,2.0993221234909547,0.0~356.9946372631858,103.1080698938791,89.86215216489168
152761835,272,0.07718247166723577,142.1805292662009,200.79746828857276,343.99520365542094,359.525142168615,193.42627434134917,359.9351452752833,100.35421480027445,15661.176497360077,125.14462232697048,-0.1598954083615824,-1.116388721415249,0.07718247166723577~359.9351452752833,201.81467438922004,200.79746828857276
152763804,242,0.6055376952973077,257.7590938606309,287.92908082771106,304.1296844269769,321.97235257887814,255.38546317037938,359.81346765683844,60.7587887561069,7493.227714308652,86.56343173828456,-1.7397826121270992,2.260035503779763,0.6055376952973077~359.81346765683844,46.37059056634598,287.92908082771106
152796749,113,146.38995620338537,248.19085515759636,344.1532869041466,345.6700472316625,351.7939993906811,297.65726210760516,359.82131914386986,63.911669997614744,5134.526976212832,71.65561371039139,-0.9208683872275011,-0.8901144847622087,146.38995620338537~359.82131914386986,97.47919207406616,344.1532869041466
152838112,249,0.0,90.3961758364833,137.34899595969978,181.5980340930129,325.62796805170876,150.26658971360538,359.8399018505134,81.57922287580098,10059.13506357782,100.29523948611828,0.5312532422695215,-0.38331208923348825,0.0~359.8399018505134,91.2018582565296,137.34899595969978
152889602,155,0.4346275750210646,181.94871128528143,243.61916141867889,329.34597382941024,350.10416762291015,228.5341655400377,357.1369843540505,97.8314568221014,13820.280262216278,117.55968808318725,-0.6863241256478747,-0.8626002856321602,0.4346275750210646~357.1369843540505,147.3972625441288,243.61916141867889
152932598,340,0.015625896344193837,176.26796194972502,181.91898082345784,262.37942157469973,291.1730059977501,187.1065815864453,359.77526382016714,66.85570205471315,8551.268756197467,92.47307043781701,-0.6996416234224039,-0.037201695091125586,0.015625896344193837~359.77526382016714,86.11145962497471,181.91898082345784
152995089,156,0.02779489010508109,32.50756686928139,269.9102138913797,344.7898810376528,358.98049237668613,207.96071635751827,359.71041845047654,129.12588987193453,20198.08762232699,142.11997615510282,-0.4508277322821471,-1.4893446048945371,0.02779489010508109~359.71041845047654,312.2823141683714,269.9102138913797
153066528,238,0.5415545056667423,107.91841317068517,129.3550401141328,190.19108745321438,299.423751865976,157.8668139857723,359.821414486008,67.04690095217364,7232.929685918524,85.04663241962332,1.058451348767101,0.34310660683274063,0.5415545056667423~359.821414486008,82.27267428252921,129.3550401141328
153089238,249,0.0,270.12667091585,353.36308866234947,355.7897086049086,359.6089022774504,284.22308118869677,359.82342122443686,99.23486924062514,15154.207103470888,123.10242525422026,-1.4592933918368491,0.5008236363859875,0.0~359.82342122443686,85.66303768905857,353.36308866234947
153099127,216,0.0,89.77703555670196,179.6023281120833,270.1962634571754,332.814142542484,179.27637038877492,359.94743480865804,82.56501161817278,10053.120510489058,100.26525076260997,0.12452337702200007,-0.9886568349621938,0.0~359.94743480865804,180.41922790047346,179.6023281120833
153108607,251,0.5361997253732718,68.58423709729811,162.04343374385255,180.90492352028429,267.45448301632536,140.93331631315425,349.78173567430434,68.99251278131915,6211.775256780818,78.81481622627066,0.4375688089896423,-0.6642438903703134,0.5361997253732718~349.78173567430434,112.32068642298617,162.04343374385255
153114880,252,0.0,237.95659212483258,261.3381484124006,291.11813176875717,317.09409015335575,249.8432142601547,359.95869694218396,47.335574422023484,4799.969763546989,69.28181408960788,-1.5362378878575778,2.8155419628851828,0.0~359.95869694218396,53.161539643924584,261.3381484124006
153120425,391,0.0,76.89550279740554,89.34250426529483,180.54719534764212,182.40712795967576,116.36958825752141,358.0079064284172,51.588627326463595,3831.8830284963014,61.90220536052251,1.3686187364824942,2.622505429350737,0.0~358.0079064284172,103.65169255023658,89.34250426529483
153192984,117,0.0,91.16920779144975,165.36433696570072,180.26245487010158,200.18131365726015,154.21280432139054,346.0347349929343,50.50297163502755,4325.78126888916,65.77067179898013,0.40301515611369215,0.8898978355069329,0.0~346.0347349929343,89.09324707865183,165.36433696570072
153193480,333,0.0,244.17515958745997,257.4558469162363,269.2473395615113,271.5458323269268,232.2026539432428,359.8134676739977,54.19824990667152,5908.365081183757,76.86589023216837,-1.5730008652445415,1.8613215796508906,0.0~359.8134676739977,25.072179974051323,257.4558469162363
153195891,452,0.0727973344366108,156.26495188571934,219.18204264660795,345.70717316661893,359.58826387769477,218.8669033558233,359.93514528659415,113.68770229779096,16809.24110469066,129.65045740255087,-0.40026289937146703,-1.214926832413173,0.0727973344366108~359.93514528659415,189.4422212808996,219.18204264660795
153196419,280,0.15586754134196792,166.0995186912233,236.12790659912167,255.5229256675081,266.84866811861076,206.24537548312637,359.68480910385574,57.60804292440512,5216.125826003317,72.22275144304125,-0.7267677765708885,0.9264005911924329,0.15586754134196792~359.68480910385574,89.42340697628481,236.12790659912167
153204211,205,0.0,90.39617582596672,137.34899593079945,213.19751161226296,332.4886751911488,155.42065687224908,359.92694345182707,85.82905959129758,10800.751579360402,103.9266644291079,0.5342979207361649,-0.6023749195908876,0.0~359.92694345182707,122.80133578629624,137.34899593079945
153205143,147,1.4464397795551946,325.3577096051937,328.67496771362244,347.5120858876488,350.11116086976824,297.37976618063936,357.1369843415461,63.298463145180015,7845.532240319021,88.57500911836827,-2.1039400874783225,3.1947481273370406,1.4464397795551946~357.1369843415461,22.154376282455132,328.67496771362244
153209352,320,0.0,66.94625837038393,77.6788626450898,90.62251528562425,126.70195519481909,90.55223858641011,359.7913617965501,39.27837132295236,5513.316893619569,74.25171306858562,2.4281210588283515,6.425264417718301,0.0~359.7913617965501,23.676256915240316,77.6788626450898
153216804,295,0.7661640127574497,107.96321902079742,130.33964200629148,202.8923744196103,299.423751871332,165.81989203471153,359.8214146738516,74.16754255544602,8319.424042136901,91.21087677539835,0.8473464226304245,-0.27295737159532685,0.7661640127574497~359.8214146738516,94.92915539881287,130.33964200629148
153216914,265,0.5415544623320424,88.42171882910324,124.16380477364291,184.28909498509861,299.4237518693917,149.7686711074781,359.8214144842448,68.80579255572823,7878.312456459043,88.7598583620943,1.0356520228987613,0.3983785196403171,0.5415544623320424~359.8214144842448,95.86737615599537,124.16380477364291
153244325,239,1.6268274143127934,64.09362137317937,161.40194287530375,184.4345873414947,239.15929640117665,136.50932229657704,359.95869693973793,66.31523621911039,5534.24906793885,74.39253368409258,0.5445090485235237,-0.30763246107401,1.6268274143127934~359.95869693973793,120.34096596831533,161.40194287530375
153275505,167,0.5453449089203092,167.5822804459546,174.75865066102384,179.81949716135753,272.05705419161296,186.80739080802164,359.8190106405947,47.27546596588807,5674.106759431139,75.3266669874032,0.34439545997217264,1.5067653103443832,0.5453449089203092~359.8190106405947,12.237216715402923,174.75865066102384
153281547,480,0.0,180.14725323804925,264.86799026521703,271.1441334784686,301.47122261046167,224.14130210875064,359.9603716504702,72.80132537699471,8400.263519610606,91.65295150517852,-0.9940477038283835,0.5925110012167667,0.0~359.9603716504702,90.99688024041933,264.86799026521703
153284555,263,0.0,66.48994483009798,77.67252137534767,90.66499027481655,150.08860768261786,95.01256883164261,359.791361802689,45.90345875006126,6498.296035609051,80.61200925177991,2.268845741133861,5.082203648944345,0.0~359.791361802689,24.175045444718563,77.67252137534767
153289043,329,0.15513391944041233,91.91702478936013,177.28849062083907,180.2321859280679,270.0,155.93057648672985,358.6725278906193,57.077981091044194,5983.746985271574,77.35468302094951,0.5341733094205844,0.9374107509106717,0.15513391944041233~358.6725278906193,88.31516113870778,177.28849062083907
153311208,446,0.0,21.89242905847374,163.2696999326036,343.94693356681137,359.3672859876007,169.64707720137963,359.93514527565605,135.51353300281139,21200.113433200313,145.60258731629844,0.1603419236194142,-1.7089976845640393,0.0~359.93514527565605,322.05450450833763,163.2696999326036
153356976,236,0.0,91.40877912234001,180.18041706201421,270.23851892609287,346.0347349898627,188.20960608703666,359.9474347107341,84.54929138656475,10370.491348358059,101.83560943185866,-0.027517737726815844,-0.9884000071294685,0.0~359.9474347107341,178.82973980375286,180.18041706201421
153363578,216,0.2983418050440843,179.97439137056756,269.3805950182682,270.7429537743215,282.5235099182376,229.11461298858737,359.97880691980765,56.259536741734465,4536.015361682435,67.34994700578787,-0.9254655254780514,1.5211070795990982,0.2983418050440843~359.97880691980765,90.76856240375395,269.3805950182682
153369134,117,0.43462687159233976,63.61916145387782,243.4035858764141,328.5276927000523,335.6670110349843,205.71980657246584,357.17227248235395,115.32871460895136,16392.01323658625,128.0312978790196,-0.38251111854331094,-1.5205025826468066,0.43462687159233976~357.17227248235395,264.90853124617445,243.4035858764141
153378720,116,0.4346268659686646,63.87273032811282,243.51137377096148,326.53825560434404,335.66701103768344,209.27819872526328,357.4046715910611,109.2461871606919,15442.332409371555,124.26718154593978,-0.5150989647553523,-1.3146563605905977,0.4346268659686646~357.4046715910611,262.6655252762312,243.51137377096148
153424397,207,0.04042895016455637,90.83372304317434,270.10387479141883,359.4612225506645,359.8134676793052,231.6406273876476,359.96289111536225,114.11219898991392,16867.187506249848,129.873736784039,-0.5452144768897949,-1.1512805492656895,0.04042895016455637~359.96289111536225,268.62749950749014,270.10387479141883
153443928,101,0.22340325894789387,24.50256378787363,41.52271786868487,43.25162137377351,45.01230529253204,32.629059355270975,49.954319484652366,12.11593033998456,212.96668525991927,14.593378130505606,-0.9842010307094196,-0.2333458808509392,0.22340325894789387~49.954319484652366,18.74905758589988,41.52271786868487
153462391,282,0.541554733742076,108.47286696062262,130.4956876202176,215.6477203456722,299.42375187073765,170.95900098644805,359.82141448887467,76.63858539533659,8381.547423511778,91.55079149582366,0.6707550411721904,-0.5927275834119281,0.541554733742076~359.82141448887467,107.17485338504959,130.4956876202176
153501104,102,0.0,88.69832528407463,90.07259643347635,270.5478446473271,359.3918528388987,163.69692754844223,359.79143560733934,99.46335718396459,13615.881172854091,116.6871079976451,0.8367177007297754,-0.9293894082700391,0.0~359.79143560733934,181.84951936325248,90.07259643347635
153538423,266,0.057827115276290274,61.329857802716035,293.9784204701143,345.6700473074321,358.9645700409194,223.97473182082751,359.8635209373917,127.02946370805452,19867.264133751563,140.9512828382614,-0.5148344872196262,-1.3914628594260425,0.057827115276290274~359.8635209373917,284.3401895047161,293.9784204701143
153621786,277,0.0,125.39596395026024,151.78026579750627,267.91231701331924,272.5618143412332,167.63693017800637,359.9326508365545,73.7166930007719,9201.333478779565,95.92358145304816,0.17514103650837348,-0.42407350584121195,0.0~359.9326508365545,142.516353063059,151.78026579750627
153639064,410,0.0,180.26036923944991,267.7208328769059,271.3672792140719,306.5180390235316,223.3767417013078,359.96037164483255,76.33268964668098,9310.931035519805,96.49316574514387,-1.0673603408632402,0.45044587074431375,0.0~359.96037164483255,91.106909974622,267.7208328769059
153661624,215,0.33309434128394105,256.3595282713976,287.80278434975264,304.1467446038083,319.0664163394706,250.11784216053493,359.81346776457525,67.11226239169018,8723.54212657542,93.39990431780656,-1.662104229077586,1.7186872494572696,0.33309434128394105~359.81346776457525,47.78721633241071,287.80278434975264
153692966,455,0.06416161578957118,143.94582026567002,180.2212101362659,345.0101436281568,359.50327534890687,199.13199054683935,359.9266180242895,105.6827175959055,15880.070974419714,126.01615362492109,-0.19109228107249607,-1.1831086041055816,0.06416161578957118~359.9266180242895,201.0643233624868,180.2212101362659
153709157,247,0.5415543984046579,107.43897070852796,125.39596398996584,190.0109616127256,323.16928965479826,156.0339438297139,359.8214144900129,71.18202089808592,8350.997644970686,91.38379311984531,1.0101053702861582,0.25415896991555575,0.5415543984046579~359.8214144900129,82.57199090419763,125.39596398996584
153738697,71,65.94456083645758,179.82734224788518,186.40570943255761,262.69100187621916,302.4960247350004,219.17280339013806,359.94976671904067,58.5993840124982,4832.903284306923,69.51908575568959,0.05974982472658587,-0.1480379058798591,65.94456083645758~359.94976671904067,82.86365962833398,186.40570943255761
153749679,299,0.0,242.08512010862393,257.30514596653455,269.12914811217007,271.27490204895014,228.1000896380502,359.8134678637109,58.866371280679466,6639.991402511569,81.48614239557281,-1.517233578811983,1.6042920398551215,0.0~359.8134678637109,27.044028003546146,257.30514596653455
153755227,219,0.5415552173401071,107.96321902509325,127.41790834181968,193.19728361208843,323.1692896803013,157.02716512258482,359.8214144814338,70.52007701002802,8021.7156653302045,89.56403109133825,1.0370395468725415,0.21855087106120896,0.5415552173401071~359.8214144814338,85.23406458699517,127.41790834181968
153820337,301,0.0,240.6911300562144,256.84807122723674,269.3082498012535,271.2674843809151,224.8704673514878,359.81346765755404,62.918839203347126,7102.033894777351,84.27356581263992,-1.4331921778388563,1.1943522172154744,0.0~359.81346765755404,28.617119745039105,256.84807122723674
153833950,110,0.4346269049703429,61.09726455158764,220.0449884740807,326.5382556054245,335.9855850841976,189.2024442735161,356.54159710003825,121.60497880245867,17396.208798571854,131.8946882879362,-0.1513545032121941,-1.7047875972653987,0.4346269049703429~356.54159710003825,265.4409910538369,220.0449884740807
153834110,126,1.4265097568067968,64.77390425811716,175.5670444783714,261.2894588099452,338.0520158781596,176.11620694150193,359.9586970182261,91.012047089598,12131.3232093216,110.14228619981337,0.15123999535571928,-1.1204130950396316,1.4265097568067968~359.9586970182261,196.51555455182802,175.5670444783714
153902812,184,0.0,174.90535144490278,269.63668429833683,270.58920060425686,277.91447229622077,224.77921270477563,358.98049236334526,60.69347312493841,5494.607097690647,74.12561701389505,-1.2034438102125828,1.5927346456469214,0.0~358.98049236334526,95.68384915935408,269.63668429833683
153908739,223,0.0,90.43221164837219,132.0585016075068,212.71740591376894,343.6994744466786,156.23764922908714,359.92694334970594,86.96643368953784,11164.443626821685,105.66193083046365,0.566590823075263,-0.5893836268717232,0.0~359.92694334970594,122.28519426539675,132.0585016075068
153914283,167,0.043037253899038674,40.57779019649526,335.67906334296663,356.1390507622833,359.6060432919314,219.93190288207634,359.9022535216191,143.82322205885788,23515.592572011676,153.34794609648893,-0.43732517978436497,-1.6401023669726584,0.043037253899038674~359.9022535216191,315.5612605657881,335.67906334296663
153915755,137,38.44658944380063,59.823073111547956,65.07209046952241,246.65703534470939,259.6022319306893,141.48779242688192,355.0679965619179,93.79335641933486,9345.538365088652,96.67232471130842,0.3977902718169558,-1.7064838141068894,38.44658944380063~355.0679965619179,186.83396223316143,65.07209046952241
153919254,155,0.02779489095743646,38.884152996857814,270.987852205679,345.1243404020421,359.43453251084367,223.4392823102838,359.7104184456173,127.20736980234607,20339.489992093488,142.61658386069092,-0.6415018521057061,-1.3042737740567565,0.02779489095743646~359.7104184456173,306.24018740518426,270.987852205679
153926473,112,0.24478790004365236,65.82089158495168,183.54879804834928,277.3791584146045,340.04838322134464,181.4188077293987,359.95869694490784,93.65315398628441,12689.41534986959,112.64730511587746,0.05930824160947741,-1.1876284866278317,0.24478790004365236~359.95869694490784,211.5582668296528,183.54879804834928
153927884,290,0.0,90.92120793631531,269.140882836536,328.93596980038296,348.08084454407185,224.8329097595011,359.93514527190496,112.34781651476762,15188.71317414931,123.24249743554093,-0.553588612262414,-1.2813445586219778,0.0~359.93514527190496,238.01476186406765,269.140882836536
153957245,165,0.4391331719860633,172.93777863018425,179.41531239874848,197.3861532979052,348.6747695556533,195.2490594587601,359.81901062893485,63.48370435006181,8573.21469627283,92.59165565142914,0.07669686973746191,0.25030043242230837,0.4391331719860633~359.81901062893485,24.44837466772094,179.41531239874848
154015645,212,0.0,179.52147953588408,269.1056384303513,270.74717553790674,292.3173482927825,226.3815583005987,359.9788069202629,62.43436321978926,5817.797687763339,76.27448910194902,-0.8611493431527704,0.7412168633410219,0.0~359.9788069202629,91.22569600202266,269.1056384303513
154044282,243,0.16148230019968166,63.90571573136643,226.03788481203082,322.91616613722636,347.2258955680416,196.01375623655466,359.07896415676964,114.26872243234993,15576.134622628959,124.80438543027628,-0.1513565743469448,-1.5834391771939043,0.16148230019968166~359.07896415676964,259.01045040585996,226.03788481203082
