,tripID,timestamp,vehicleID,origLatitude,origLongitude,shapeID,routeID,plannedTripID,correctedLatitude,correctedLongitude,distance,angle
36,152000298,2020-02-24 21:48:56,2291,45.62161500000001,-122.67336200000001,39,14,1991,45.621596594421774,-122.6733123999778,4.366307616249107,339.64111518359175
37,152000298,2020-02-24 21:49:01,2291,45.620663,-122.67393999999999,39,14,1991,45.62065170369264,-122.67390100561951,3.2820978732771033,343.8441918817967
38,152000298,2020-02-24 21:49:06,2291,45.619652,-122.674543,39,14,1991,45.619641322021025,-122.67450799854588,2.969447769576528,343.03449697740444
39,152000298,2020-02-24 21:49:11,2291,45.618642,-122.675145,39,14,1991,45.61863852828603,-122.67513362003409,0.9654517285352848,343.03449689584994
40,152000298,2020-02-24 21:49:16,2291,45.617645,-122.67573999999999,39,14,1991,45.617640842394884,-122.67572550528747,1.2182443902998872,343.99520363307005
41,152000298,2020-02-24 21:49:21,2291,45.616647,-122.67633000000001,39,14,1991,45.616641715799744,-122.67631157762429,1.5483546726168125,343.9952036317411
42,152000298,2020-02-24 21:49:26,2291,45.615643,-122.676928,39,14,1991,45.6156354891298,-122.67690181475606,2.200804361201293,343.99520362960965
43,152000298,2020-02-24 21:49:31,2291,45.614616999999996,-122.677548,39,14,1991,45.61460502937218,-122.67750626664541,3.5075842328697786,343.99520361835386
44,152000298,2020-02-24 21:49:36,2291,45.613638,-122.678128,39,14,1991,45.61362462162376,-122.67808135879385,3.9200769009213112,343.9952036210728
45,152000298,2020-02-24 21:49:41,2291,45.612802,-122.67868,39,14,1991,45.61278024665707,-122.67859484425598,7.049714622741443,345.67004722892904
46,152000298,2020-02-24 21:49:46,2291,45.612138,-122.67916699999999,39,14,1991,45.61208466647767,-122.6789582203292,17.284061278351842,345.6700472328652
47,152000298,2020-02-24 21:49:51,2291,45.611722,-122.67955,39,14,1991,45.61163132634595,-122.67919504846458,29.38506448395061,345.67004723262664
48,152000298,2020-02-24 21:49:56,2291,45.611672,-122.680195,39,14,1991,45.61144184517618,-122.67929403478632,74.58742465063511,345.67004723186096
49,152000298,2020-02-24 21:50:01,2291,45.611785,-122.68058500000001,39,14,1991,45.61145364373755,-122.67928787113323,107.38428092454198,345.6700472319938
50,152000298,2020-02-24 21:50:21,2291,45.611802000000004,-122.68065,39,14,1991,45.61145399268504,-122.67928768884056,112.78047077776884,345.67004723192474
51,152000298,2020-02-24 21:50:26,2291,45.611728,-122.68095,39,14,1991,45.611321092266905,-122.67935711697191,131.86862381232348,345.670047231789
52,152000298,2020-02-24 21:50:31,2291,45.611388,-122.681025,39,14,1991,45.61100422009146,-122.67952265326849,124.37347406255914,345.6700472320339
53,152000298,2020-02-24 21:50:36,2291,45.61115,-122.68111,39,14,1991,45.61077508481965,-122.67964235517742,121.50063726556564,345.67004723159846
54,152000298,2020-02-24 21:50:51,2291,45.610832,-122.681302,39,14,1991,45.61039014483271,-122.67986492188216,122.07216870430186,342.90902552529326
55,152000298,2020-02-24 21:50:56,2291,45.610445,-122.68161299999998,39,14,1991,45.609985711005656,-122.68011922056186,126.88864530754398,342.9090255252154
56,152000298,2020-02-24 21:51:01,2291,45.610103,-122.6819,39,14,1991,45.60965347998002,-122.68031635920677,132.90253909852933,344.153286904067
57,152000298,2020-02-24 21:51:06,2291,45.609852000000004,-122.682277,39,14,1991,45.609346112965625,-122.68049478050185,149.5676908215907,344.15328690441186
58,152000298,2020-02-24 21:51:11,2291,45.609691999999995,-122.68281699999999,39,14,1991,45.609077150123994,-122.68065090883148,181.7830264576841,344.1532869041694
59,152000298,2020-02-24 21:51:16,2291,45.609775,-122.68338500000002,39,14,1991,45.60900998837408,-122.68068989507864,226.1789976089326,344.15328690432074
60,152000298,2020-02-24 21:51:21,2291,45.610058,-122.68410800000001,39,14,1991,45.60907676097542,-122.68065113472557,290.1075636962446,344.1532869041994
61,152000298,2020-02-24 21:51:26,2291,45.61036,-122.68488500000001,39,14,1991,45.60914668610775,-122.68061054438213,358.72150257071894,344.15328690413895
62,152000298,2020-02-24 21:51:31,2291,45.61061,-122.685552,39,14,1991,45.60919877404768,-122.68058030822384,417.23505954743774,344.1532869041477
63,152000298,2020-02-24 21:51:36,2291,45.610765,-122.685878,39,14,1991,45.60925240187869,-122.68054917818512,447.20617997826116,344.1532869044033
64,152000298,2020-02-24 21:51:41,2291,45.611022,-122.68576999999999,39,14,1991,45.609499365401646,-122.68040582008379,450.17350783896006,344.15328690404834
65,152000298,2020-02-24 21:51:46,2291,45.611403,-122.68546200000002,39,14,1991,45.60989699999999,-122.680175,443.9172776935712,344.1004166612186
66,152000298,2020-02-24 21:51:51,2291,45.61155,-122.68534299999999,39,14,1991,45.60995063710824,-122.68014127422113,441.85903253556205,342.9090255253043
67,152000298,2020-02-24 21:51:56,2291,45.611775,-122.68516699999999,39,14,1991,45.61018453271237,-122.6799942060499,439.40142703985407,342.9090255252628
68,152000298,2020-02-24 21:52:01,2291,45.612157,-122.68486200000001,39,14,1991,45.61081790804933,-122.67961998401518,433.9662246053997,345.6700472315215
69,152000298,2020-02-24 21:52:06,2291,45.612302,-122.684728,39,14,1991,45.61097603646971,-122.67953737659458,429.7116317694018,345.6700472317226
70,152000298,2020-02-24 21:52:56,2291,45.612682,-122.68445700000001,39,14,1991,45.61137237297572,-122.67933032756198,424.41737857205874,345.6700472316841
71,152000298,2020-02-24 21:53:01,2291,45.61275300000001,-122.68432,39,14,1991,45.61146589017605,-122.67928147350595,417.1201168627322,345.6700472315162
72,152000298,2020-02-24 21:53:06,2291,45.612603,-122.683898,39,14,1991,45.61142865999986,-122.67930092281698,380.5742361533132,345.6700472316407
73,152000298,2020-02-24 21:53:11,2291,45.612342,-122.68323999999998,39,14,1991,45.611346687743996,-122.67934374571121,322.55581987869016,345.6700472315838
74,152000298,2020-02-24 21:53:16,2291,45.61210300000001,-122.68263700000001,39,14,1991,45.611271729512026,-122.67938290442905,269.3939838254176,345.6700472317449
75,152000298,2020-02-24 21:53:21,2291,45.612004999999996,-122.682392,39,14,1991,45.61124048522382,-122.67939922666923,247.7601264865184,345.67004723167946
76,152000298,2020-02-24 21:53:26,2291,45.611923,-122.682147,39,14,1991,45.61122335711956,-122.67940817451372,226.73676684198588,345.67004723177274
77,152000298,2020-02-24 21:53:31,2291,45.611943,-122.681618,39,14,1991,45.61136022672503,-122.67933667285044,188.8622493820617,345.67004723126104
78,152000298,2020-02-24 21:53:36,2291,45.611912,-122.681132,39,14,1991,45.611442409787905,-122.6792937398291,152.18244822413632,345.6700472314922
79,152000298,2020-02-24 21:53:41,2291,45.61186,-122.68096499999999,39,14,1991,45.611434170131,-122.67929804428495,138.00081501645894,345.6700472316045
80,152000298,2020-02-24 21:53:46,2291,45.611717,-122.68048999999999,39,14,1991,45.61141506076053,-122.67930802715708,97.8509591912407,345.6700472324903
81,152000298,2020-02-24 21:53:51,2291,45.611465,-122.679832,39,14,1991,45.611341028858135,-122.67934670195378,40.175947868998776,345.67004723269383
82,152000298,2020-02-24 21:53:56,2291,45.610955,-122.679708,39,14,1991,45.61091902222974,-122.67956716124232,11.659495911761491,345.6700472287085
83,152000298,2020-02-24 21:54:01,2291,45.610393,-122.679998,39,14,1991,45.61035824912505,-122.67988497716884,9.600690414782301,342.9090255249695
84,152000298,2020-02-24 21:54:06,2291,45.609743,-122.68031699999999,39,14,1991,45.609730180121076,-122.68027183608666,3.7902526781355577,344.1532868972252
85,152000298,2020-02-24 21:54:11,2291,45.609017,-122.680723,39,14,1991,45.60900794052082,-122.68069108382242,2.6784742197650493,344.1532868858108
86,152000298,2020-02-24 21:54:16,2291,45.60821,-122.681198,39,14,1991,45.608198160593176,-122.68115573066083,3.5407282674889564,344.35273610727666
87,152000298,2020-02-24 21:54:21,2291,45.607318,-122.681697,39,14,1991,45.60730904155504,-122.68166501634113,2.6791392347553886,344.3527361385042
88,152000298,2020-02-24 21:54:26,2291,45.606327,-122.68216699999999,39,14,1991,45.60632201026014,-122.68214394627829,1.8765631202772743,347.7873008239655
89,152000298,2020-02-24 21:54:31,2291,45.605237,-122.68256799999999,39,14,1991,45.60523430879189,-122.68254912499388,1.4979190035402337,351.88543080845767
90,152000298,2020-02-24 21:54:36,2291,45.604096999999996,-122.682907,39,14,1991,45.60409341469911,-122.68288213818006,1.9739365360314718,351.7939993707345
91,152000298,2020-02-24 21:54:41,2291,45.602925,-122.683247,39,14,1991,45.60292219413035,-122.6832275430484,1.5448099830310669,351.7939993530875
92,152000298,2020-02-24 21:54:46,2291,45.601772,-122.683582,39,14,1991,45.60176989011028,-122.68356736923396,1.1616287019636171,351.7939994247676
93,152000298,2020-02-24 21:54:51,2291,45.600657,-122.683945,39,14,1991,45.60065019852537,-122.68389862415523,3.6846439687720047,351.65649052827723
94,152000298,2020-02-24 21:54:56,2291,45.599553,-122.68428,39,14,1991,45.599545652601535,-122.68422990177434,3.980393801321665,351.6564905278534
95,152000298,2020-02-24 21:55:01,2291,45.598504999999996,-122.68458999999999,39,14,1991,45.59849825923228,-122.68454403808519,3.6517564932688082,351.6564905295736
96,152000298,2020-02-24 21:55:06,2291,45.597603,-122.68494199999999,39,14,1991,45.59759233651883,-122.68487112722498,5.637191801487003,351.4434889352848
97,152000298,2020-02-24 21:55:11,2291,45.596882,-122.6852,39,14,1991,45.59686501511079,-122.68507290626451,10.06166850979695,352.3880570345699
98,152000298,2020-02-24 21:55:16,2291,45.596325,-122.685332,39,14,1991,45.59631120885482,-122.68522315706645,8.601443315839777,352.77871324733826
99,152000298,2020-02-24 21:55:21,2291,45.596038,-122.685448,39,14,1991,45.59613232967826,-122.68539793761536,11.188523803497727,62.04433791764475
100,151952729,2020-02-24 18:20:10,2293,45.595802,-122.68551299999999,40,14,2052,45.59578261463836,-122.68536026508896,12.070710332966833,352.7666028125161
101,151952729,2020-02-24 18:20:15,2293,45.595687,-122.68551299999999,40,14,2052,45.59567128230264,-122.68538916217042,9.7869606812004,352.7666028217323
102,151952729,2020-02-24 18:20:20,2293,45.595562,-122.685472,40,14,2052,45.59555823030527,-122.68541438467749,4.4997356528204655,356.25654826172655
103,151952729,2020-02-24 18:20:25,2293,45.595271999999994,-122.68552199999999,40,14,2052,45.59526750404636,-122.68545328466983,5.366642195323785,356.2565482519777
104,151952729,2020-02-24 18:20:30,2293,45.594885,-122.685648,40,14,2052,45.594881503936,-122.68563600726894,1.0103437696313204,343.7477909769625
105,151952729,2020-02-24 18:20:35,2293,45.594575,-122.685997,40,14,2052,45.594574960663316,-122.6859969647368,0.00516264374110901,311.8745000409952
106,151952729,2020-02-24 18:20:40,2293,45.594618,-122.68658300000001,40,14,2052,45.59461262198236,-122.68658993728909,0.8053855784766046,217.78403526202933
107,151952729,2020-02-24 18:20:45,2293,45.594967,-122.68683999999999,40,14,2052,45.594967095194775,-122.68683829659369,0.13287919276276414,3.1986447007582477
108,151952729,2020-02-24 18:20:50,2293,45.59525,-122.68663500000001,40,14,2052,45.59524368812046,-122.68663065346048,0.7790199612708062,304.55240198435973
109,151952729,2020-02-24 18:20:55,2293,45.595240000000004,-122.686053,40,14,2052,45.59524880868087,-122.68605043964754,0.999553832245162,73.79283787517983
110,151952729,2020-02-24 18:21:00,2293,45.595062,-122.68526000000001,40,14,2052,45.59513034846147,-122.685238777798,7.777441129029844,72.75042769470254
111,151952729,2020-02-24 18:21:05,2293,45.59497,-122.684467,40,14,2052,45.59501425085044,-122.68445746077043,4.976289630631539,77.83481660220896
112,151952729,2020-02-24 18:21:10,2293,45.594885,-122.683875,40,14,2052,45.59492630467275,-122.6838635275416,4.6789122461174255,74.47725639603189
113,151952729,2020-02-24 18:21:15,2293,45.594843,-122.683553,40,14,2052,45.594882634008464,-122.68354199157207,4.489662673391933,74.47725639533847
114,151952729,2020-02-24 18:21:50,2293,45.594837,-122.683402,40,14,2052,45.59486265278093,-122.68339487488696,2.9058966644293602,74.47725636900347
115,151952729,2020-02-24 18:21:55,2293,45.594935,-122.68321,40,14,2052,45.59492725924673,-122.683245852369,2.9177395558908934,192.18350522487697
116,151952729,2020-02-24 18:22:00,2293,45.59522,-122.6833,40,14,2052,45.5952036471891,-122.68337113598484,5.822762866750213,192.94628837548905
117,151952729,2020-02-24 18:22:05,2293,45.595673,-122.683535,40,14,2052,45.59566121959463,-122.68358624566922,4.194661540577351,192.946288370484
118,151952729,2020-02-24 18:22:10,2293,45.596258,-122.683825,40,14,2052,45.596249328444536,-122.68386272193298,3.0876900232934568,192.9462884009815
119,151952729,2020-02-24 18:22:15,2293,45.596940000000004,-122.68412,40,14,2052,45.59694224468629,-122.68409668548227,1.830039591650255,5.499399946035465
120,151952729,2020-02-24 18:22:20,2293,45.597695,-122.684075,40,14,2052,45.59769297493978,-122.68404689842993,2.196750402566817,355.8782664036786
121,151952729,2020-02-24 18:22:25,2293,45.598475,-122.68393700000001,40,14,2052,45.598475225633145,-122.6839398838987,0.22565121371484564,175.52635295523677
122,151952729,2020-02-24 18:22:30,2293,45.599283,-122.68383500000002,40,14,2052,45.59928105714778,-122.68381043633114,1.9222503292317992,355.4776312529639
123,151952729,2020-02-24 18:22:35,2293,45.600145,-122.683673,40,14,2052,45.600143744350774,-122.68366119788182,0.9282937894965716,353.9270408191147
124,151952729,2020-02-24 18:22:40,2293,45.601063,-122.683458,40,14,2052,45.601065939007384,-122.6834904557394,2.544831170017964,174.82573205261073
125,151952729,2020-02-24 18:22:45,2293,45.60204,-122.683203,40,14,2052,45.60204431293073,-122.68323455773134,2.5003564950652013,172.21771659682813
126,151952729,2020-02-24 18:22:50,2293,45.603082,-122.682907,40,14,2052,45.6030869412593,-122.6829431552141,2.864620510538487,172.21771661987916
127,151952729,2020-02-24 18:22:55,2293,45.604137,-122.682602,40,14,2052,45.604144016330096,-122.68264858784828,3.705736448646536,171.43537567007482
128,151952729,2020-02-24 18:23:00,2293,45.605127,-122.682302,40,14,2052,45.605134876675045,-122.68234026514969,3.1017358569195506,168.36844026297166
129,151952729,2020-02-24 18:23:05,2293,45.606078000000004,-122.68195800000001,40,14,2052,45.60607540752224,-122.68194473024964,1.0713700391797587,348.94550832969196
130,151952729,2020-02-24 18:23:10,2293,45.606997,-122.681552,40,14,2052,45.60699960249625,-122.68156405103771,0.9807579579706784,167.81376477442254
131,151952729,2020-02-24 18:23:15,2293,45.607903,-122.681053,40,14,2052,45.60790610707035,-122.68106372989128,0.9030642621779772,163.8504920203769
132,151952729,2020-02-24 18:23:20,2293,45.608821999999996,-122.68051499999999,40,14,2052,45.60882357148714,-122.68052042694056,0.4567498377109698,163.85049195240862
133,151952729,2020-02-24 18:23:25,2293,45.60975,-122.679955,40,14,2052,45.609751730206135,-122.6799608656662,0.4950328388791213,163.56542699094965
134,151952729,2020-02-24 18:23:30,2293,45.610652,-122.67943500000001,40,14,2052,45.610553276779754,-122.67927646003832,16.50751996651356,328.0893775725516
135,151952729,2020-02-24 18:23:36,2293,45.611641999999996,-122.678878,40,14,2052,45.611605642473144,-122.67871586513806,13.239986859099435,347.36093340165496
136,151952729,2020-02-24 18:23:41,2293,45.612445,-122.67841000000001,40,14,2052,45.61241683080471,-122.67830323369556,8.87342545697724,345.21990603691467
137,151952729,2020-02-24 18:23:46,2293,45.613186999999996,-122.67796000000001,40,14,2052,45.613193859136324,-122.67798383730408,2.004384557340936,163.94693357161955
138,151952729,2020-02-24 18:23:51,2293,45.61395,-122.677503,40,14,2052,45.61395883094267,-122.67753368985012,2.5805880337472846,163.94693358790067
139,151952729,2020-02-24 18:23:56,2293,45.614728,-122.677035,40,14,2052,45.61473933754419,-122.67707440095008,3.3130699542229034,163.94693355915368
140,151952729,2020-02-24 18:24:01,2293,45.615522999999996,-122.67655800000001,40,14,2052,45.615536597168244,-122.67660525373849,3.9733798486844334,163.9469335778746
141,151952729,2020-02-24 18:24:06,2293,45.616313,-122.676088,40,14,2052,45.61632785825935,-122.67613963636197,4.341897313620514,163.94693357252186
142,151952729,2020-02-24 18:24:11,2293,45.617103,-122.675622,40,14,2052,45.61711813502895,-122.67567459820916,4.422775236677964,163.9469335669025
143,151952729,2020-02-24 18:24:16,2293,45.617925,-122.675132,40,14,2052,45.61794168393777,-122.67518998107498,4.8753991193231325,163.94693356701833
144,151952729,2020-02-24 18:24:21,2293,45.618788,-122.674618,40,14,2052,45.618805668863274,-122.67467875483393,5.11657332993651,163.78438879126682
145,151952729,2020-02-24 18:24:26,2293,45.619663,-122.67409199999999,40,14,2052,45.61968174526065,-122.674154751514,5.306139016064926,163.36795494667714
146,151952729,2020-02-24 18:24:31,2293,45.620521999999994,-122.67357,40,14,2052,45.620540049005264,-122.67363042073393,5.109053046087694,163.3679549324745
147,151952729,2020-02-24 18:24:36,2293,45.621320000000004,-122.673093,40,14,2052,45.6213320918077,-122.67313182625506,3.3050139042150786,162.7016466767248
148,151952729,2020-02-24 18:24:41,2293,45.622067,-122.672572,40,14,2052,45.62207387500878,-122.67258618655843,1.3421604113013492,154.1445091315575
149,151952729,2020-02-24 18:24:46,2293,45.622811999999996,-122.67178200000001,40,14,2052,45.622808007919645,-122.67177690587476,0.5949577988245246,321.9154941814436
150,151952729,2020-02-24 18:24:51,2293,45.62343,-122.67085700000001,40,14,2052,45.623408024744215,-122.6708282332337,3.312877312755315,322.62338421842054
151,151952729,2020-02-24 18:24:56,2293,45.623813,-122.670222,40,14,2052,45.62379977649875,-122.67020516537028,1.9687237556363355,321.85057675242274
152,151952729,2020-02-24 18:25:01,2293,45.623962,-122.66958500000001,40,14,2052,45.62395168973467,-122.66958679020829,1.154921719023221,260.1497358262328
153,151952729,2020-02-24 18:25:06,2293,45.623688,-122.668975,40,14,2052,45.623690685106496,-122.66896872446821,0.5720856724512723,23.16458836568183
154,151952729,2020-02-24 18:25:11,2293,45.623162,-122.66894199999999,40,14,2052,45.623151826716345,-122.66891006744235,2.728632388607559,342.3288202121786
155,151952729,2020-02-24 18:25:16,2293,45.622845,-122.669518,40,14,2052,45.62281263649614,-122.66950145401545,3.8218970720351164,297.07859036461343
156,151952729,2020-02-24 18:25:21,2293,45.622987,-122.67023300000001,40,14,2052,45.622987254909646,-122.67023256756231,0.043979822490311536,30.518132196831505
157,151952729,2020-02-24 18:25:26,2293,45.623502,-122.670597,40,14,2052,45.62350280865181,-122.67059217348229,0.38593210512345294,9.51119784981813
158,151952729,2020-02-24 18:25:31,2293,45.624163,-122.67062800000001,40,14,2052,45.624154084845145,-122.67057330505163,4.367091431498364,350.74232931461887
159,151952729,2020-02-24 18:25:36,2293,45.624796999999994,-122.670258,40,14,2052,45.62477676373165,-122.67020554762615,4.658271634492446,338.90325007193815
160,151952729,2020-02-24 18:25:41,2293,45.62524000000001,-122.66991000000002,40,14,2052,45.62522102147413,-122.66985871347904,4.5120174141684295,339.69305682160234
161,151952729,2020-02-24 18:25:46,2293,45.625545,-122.669835,40,14,2052,45.62555267344916,-122.66981845942611,1.543501629415987,24.887374762674938
162,151952729,2020-02-24 18:25:51,2293,45.625677,-122.67017299999999,40,14,2052,45.625653196728074,-122.67017342700096,2.6471320857689733,268.9722955027602
163,151952729,2020-02-24 18:25:56,2293,45.625658,-122.670423,40,14,2052,45.62565832946646,-122.6704229489572,0.03685104160567212,81.19342733350682
164,151952729,2020-02-24 18:26:01,2293,45.62566500000001,-122.67057700000001,40,14,2052,45.62566994199684,-122.67057623435828,0.5527656154800346,81.19343092189695
165,151952729,2020-02-24 18:26:06,2293,45.625809999999994,-122.67065500000001,40,14,2052,45.62580883826021,-122.67061016081881,3.489087131441335,358.5158538457693
166,151952729,2020-02-24 18:26:11,2293,45.625997999999996,-122.67063200000001,40,14,2052,45.62599717562308,-122.67060018187115,2.475875360416263,358.5158538474069
167,151952729,2020-02-24 18:26:16,2293,45.626112,-122.67058,40,14,2052,45.626112364763934,-122.67059407864029,1.0955062413248722,178.51585387651375
168,151952729,2020-02-24 18:26:20,2293,45.62618300000001,-122.670552,40,14,2052,45.626183991888894,-122.67059028351801,2.9789689847983682,178.51585386372312
169,152005355,2020-02-24 14:25:09,4012,45.62898300000001,-122.670552,15,7,77,45.628982389715176,-122.67047826944493,5.733689591984423,359.5257604279767
170,152005355,2020-02-24 14:25:14,4012,45.629321999999995,-122.670557,15,7,77,45.6293213008444,-122.670472532668,6.5686398506961226,359.52576044610964
171,152005355,2020-02-24 14:25:19,4012,45.629661999999996,-122.670543,15,7,77,45.629661419688176,-122.67046694923764,5.914059350843155,359.56280815931945
172,152005355,2020-02-24 14:25:24,4012,45.630025,-122.670543,15,7,77,45.6300243764699,-122.67046128541271,6.3545045986899575,359.56280816819117
173,152005355,2020-02-24 14:25:29,4012,45.630396999999995,-122.670533,15,7,77,45.630397987427685,-122.670459728,5.698688649010166,0.7720823059452601
174,152005355,2020-02-24 14:25:34,4012,45.630758,-122.670523,15,7,77,45.63075871869334,-122.67046966941281,4.147756466506249,0.7720823078483795
175,152005355,2020-02-24 14:25:39,4012,45.63107,-122.67051799999999,15,7,77,45.63107037138703,-122.67047817873626,3.0967768530192616,0.5343449843390227
176,152005355,2020-02-24 14:25:44,4012,45.631347999999996,-122.67051699999999,15,7,77,45.63134831898161,-122.67048348772691,2.6061557492078697,0.5453449307429337
177,152005355,2020-02-24 14:25:49,4012,45.631558,-122.67051200000002,15,7,77,45.63155823249779,-122.6704875737352,1.899562300088404,0.5453449365414841
178,152005355,2020-02-24 14:25:54,4012,45.631778000000004,-122.67051000000001,15,7,77,45.631778172711314,-122.67049185491514,1.4110925035649344,0.5453449454763735
179,152005355,2020-02-24 14:25:59,4012,45.63215,-122.670497,15,7,77,45.63214975013348,-122.67048220119058,1.151090808547281,359.03269670726485
180,152005355,2020-02-24 14:26:04,4012,45.632565,-122.670478,15,7,77,45.63256482894787,-122.67046786911995,0.7880068302974396,359.03269667972353
181,152005355,2020-02-24 14:26:09,4012,45.632907,-122.670477,15,7,77,45.63290696194331,-122.67046495244223,0.936827651042362,359.81901058111487
182,152005355,2020-02-24 14:26:14,4012,45.633253,-122.67047,15,7,77,45.633252976994584,-122.67046271720292,0.5663160800970531,359.81901059951764
183,152005355,2020-02-24 14:26:19,4012,45.633615,-122.67045,15,7,77,45.63361503240528,-122.67046037299616,0.8066122301015198,179.82100833500786
